g1033 0 -1 0.05 0.2 1 1 0.2 0.2 0.2 0.2
g1034 0 -5 0.25 1 5 5 1 1 1 1
g1035 0.625 5 0.25 1 5 5 1 1 1 1
g1036 3.25 24 1.5 5 10 10 5 5 5 5
g1037 0 -5 0.25 1 5 5 1 1 1 1
g1038 0 -1 0.1 0.3 1 1 0.3 0.3 0.3 0.3
g1039 4.25 24 2 6.5 10 10 6.5 6.5 6.5 6.5
g1040 3.25 24 1.5 5 10 10 5 5 5 5
g1041 0 -1 0.08 0.2 1 1 0.2 0.2 0.2 0.2
g1042 0 -1 0.2 0.5 1 1 0.5 0.5 0.5 0.5
g1043 2 15 1 3 8 8 3 3 3 3
g1044 0 -15 1 3 8 8 3 3 3 3
g1045 2 15 1 3 8 8 3 3 3 3
g1046 0 -1 0.08 0.2 1 1 0.2 0.2 0.2 0.2
g1047 0 -5 0.25 1 5 5 1 1 1 1
g1048 0 -5 0.25 1 5 5 1 1 1 1
g1049 0 -1 0.08 0.2 1 1 0.2 0.2 0.2 0.2
g1050 0 -2 0.25 0.5 2 2 0.5 0.5 0.5 0.5
g1051 0 -5 0.25 1 5 5 1 1 1 1
g1052 0 -5 0.25 1 5 5 1 1 1 1
g1053 0 -5 0.25 1 5 5 1 1 1 1
g1054 0 -2 0.25 0.5 2 2 0.5 0.5 0.5 0.5
;
param: ThermalGenerator MinimumReactivePowerOutput MaximumReactivePowerOutput := 
g1001 -3 3
g1002 -0.13 0.5
g1003 -3 3
g1004 -1.47 2
g1005 -0.35 1.2
g1006 -0.1 0.3
g1007 -0.16 0.5
g1008 -0.08 0.24
g1009 -3 3
g1010 -0.47 1.4
g1011 -10 10
g1012 -3 3
g1013 -3 3
g1014 -0.14 0.42
g1015 -0.08 0.24
g1016 -0.08 0.24
g1017 -3 3
g1018 -3 3
g1019 -1 1
g1020 -0.85 2.1
g1021 -3 3
g1022 -0.08 0.23
g1023 -0.08 0.15
g1024 -0.6 1.8
g1025 -1 3
g1026 -0.2 0.2
g1027 -0.67 2
g1028 -0.67 2
g1029 -999.99 999.99
g1030 -0.1 0.32
g1031 -1 1
g1032 -1 1
g1033 -0.06 0.09
g1034 -0.08 0.23
g1035 -0.2 0.7
g1036 -1.65 2.8
g1037 -99 99
g1038 -0.08 0.23
g1039 -1 10
g1040 -2.1 3
g1041 -3 3
g1042 -1 1
g1043 -0.03 0.09
g1044 -1 1
g1045 -0.5 1.55
g1046 -0.15 0.4
g1047 -0.08 0.23
g1048 -0.08 0.23
g1049 -2 2
g1050 -0.08 0.23
g1051 -1 10
g1052 -1 10
g1053 -1 2
g1054 -10 10;
param: SynchronousCondenser MinimumSynchronousCondenserOutput MaximumSynchronousCondenserOutput := 
SC1 -0.5 0
SC2 0 0.2
SC3 -0.3 0
SC4 0 0.2
SC5 0 0.2
SC6 0 0.2
SC7 0 0.2
SC8 0 0.2
SC9 0 0.3
SC10 0 0.3
SC11 0 0.2
SC12 0 0.3
SC13 0 0.1
SC14 0 0.1
; 
param: Bus TimePeriod Demand :=
1 1 0.346496
1 2 0.32484
1 3 0.314012
1 4 0.303184
1 5 0.303184
1 6 0.314012
1 7 0.346496
1 8 0.411464
1 9 0.471018
1 10 0.51433
1 11 0.535986
1 12 0.5414
1 13 0.535986
1 14 0.5414
1 15 0.5414
1 16 0.525158
1 17 0.519744
1 18 0.519744
1 19 0.503502
1 20 0.498088
1 21 0.498088
1 22 0.503502
1 23 0.471018
1 24 0.389808
2 1 0.135872
2 2 0.12738
2 3 0.123134
2 4 0.118888
2 5 0.118888
2 6 0.123134
2 7 0.135872
2 8 0.161348
2 9 0.184701
2 10 0.201685
2 11 0.210177
2 12 0.2123
2 13 0.210177
2 14 0.2123
2 15 0.2123
2 16 0.205931
2 17 0.203808
2 18 0.203808
2 19 0.197439
2 20 0.195316
2 21 0.195316
2 22 0.197439
2 23 0.184701
2 24 0.152856
3 1 0.26496
3 2 0.2484
3 3 0.24012
3 4 0.23184
3 5 0.23184
3 6 0.24012
3 7 0.26496
3 8 0.31464
3 9 0.36018
3 10 0.3933
3 11 0.40986
3 12 0.414
3 13 0.40986
3 14 0.414
3 15 0.414
3 16 0.40158
3 17 0.39744
3 18 0.39744
3 19 0.38502
3 20 0.38088
3 21 0.38088
3 22 0.38502
3 23 0.36018
3 24 0.29808
4 1 0.20384
4 2 0.1911
4 3 0.18473
4 4 0.17836
4 5 0.17836
4 6 0.18473
4 7 0.20384
4 8 0.24206
4 9 0.277095
4 10 0.302575
4 11 0.315315
4 12 0.3185
4 13 0.315315
4 14 0.3185
4 15 0.3185
4 16 0.308945
4 17 0.30576
4 18 0.30576
4 19 0.296205
4 20 0.29302
4 21 0.29302
4 22 0.296205
4 23 0.277095
4 24 0.22932
5 1 0
5 2 0
5 3 0
5 4 0
5 5 0
5 6 0
5 7 0
5 8 0
5 9 0
5 10 0
5 11 0
5 12 0
5 13 0
5 14 0
5 15 0
5 16 0
5 17 0
5 18 0
5 19 0
5 20 0
5 21 0
5 22 0
5 23 0
5 24 0
6 1 0.35328
6 2 0.3312
6 3 0.32016
6 4 0.30912
6 5 0.30912
6 6 0.32016
6 7 0.35328
6 8 0.41952
6 9 0.48024
6 10 0.5244
6 11 0.54648
6 12 0.552
6 13 0.54648
6 14 0.552
6 15 0.552
6 16 0.53544
6 17 0.52992
6 18 0.52992
6 19 0.51336
6 20 0.50784
6 21 0.50784
6 22 0.51336
6 23 0.48024
6 24 0.39744
7 1 0.129088
7 2 0.12102
7 3 0.116986
7 4 0.112952
7 5 0.112952
7 6 0.116986
7 7 0.129088
7 8 0.153292
7 9 0.175479
7 10 0.191615
7 11 0.199683
7 12 0.2017
7 13 0.199683
7 14 0.2017
7 15 0.2017
7 16 0.195649
7 17 0.193632
7 18 0.193632
7 19 0.187581
7 20 0.185564
7 21 0.185564
7 22 0.187581
7 23 0.175479
7 24 0.145224
8 1 0
8 2 0
8 3 0
8 4 0
8 5 0
8 6 0
8 7 0
8 8 0
8 9 0
8 10 0
8 11 0
8 12 0
8 13 0
8 14 0
8 15 0
8 16 0
8 17 0
8 18 0
8 19 0
8 20 0
8 21 0
8 22 0
8 23 0
8 24 0
9 1 0
9 2 0
9 3 0
9 4 0
9 5 0
9 6 0
9 7 0
9 8 0
9 9 0
9 10 0
9 11 0
9 12 0
9 13 0
9 14 0
9 15 0
9 16 0
9 17 0
9 18 0
9 19 0
9 20 0
9 21 0
9 22 0
9 23 0
9 24 0
10 1 0
10 2 0
10 3 0
10 4 0
10 5 0
10 6 0
10 7 0
10 8 0
10 9 0
10 10 0
10 11 0
10 12 0
10 13 0
10 14 0
10 15 0
10 16 0
10 17 0
10 18 0
10 19 0
10 20 0
10 21 0
10 22 0
10 23 0
10 24 0
11 1 0.475584
11 2 0.44586
11 3 0.430998
11 4 0.416136
11 5 0.416136
11 6 0.430998
11 7 0.475584
11 8 0.564756
11 9 0.646497
11 10 0.705945
11 11 0.735669
11 12 0.7431
11 13 0.735669
11 14 0.7431
11 15 0.7431
11 16 0.720807
11 17 0.713376
11 18 0.713376
11 19 0.691083
11 20 0.683652
11 21 0.683652
11 22 0.691083
11 23 0.646497
11 24 0.535032
12 1 0.319296
12 2 0.29934
12 3 0.289362
12 4 0.279384
12 5 0.279384
12 6 0.289362
12 7 0.319296
12 8 0.379164
12 9 0.434043
12 10 0.473955
12 11 0.493911
12 12 0.4989
12 13 0.493911
12 14 0.4989
12 15 0.4989
12 16 0.483933
12 17 0.478944
12 18 0.478944
12 19 0.463977
12 20 0.458988
12 21 0.458988
12 22 0.463977
12 23 0.434043
12 24 0.359208
13 1 0.230976
13 2 0.21654
13 3 0.209322
13 4 0.202104
13 5 0.202104
13 6 0.209322
13 7 0.230976
13 8 0.274284
13 9 0.313983
13 10 0.342855
13 11 0.357291
13 12 0.3609
13 13 0.357291
13 14 0.3609
13 15 0.3609
13 16 0.350073
13 17 0.346464
13 18 0.346464
13 19 0.335637
13 20 0.332028
13 21 0.332028
13 22 0.335637
13 23 0.313983
13 24 0.259848
14 1 0.095104
14 2 0.08916
14 3 0.086188
14 4 0.083216
14 5 0.083216
14 6 0.086188
14 7 0.095104
14 8 0.112936
14 9 0.129282
14 10 0.14117
14 11 0.147114
14 12 0.1486
14 13 0.147114
14 14 0.1486
14 15 0.1486
14 16 0.144142
14 17 0.142656
14 18 0.142656
14 19 0.138198
14 20 0.136712
14 21 0.136712
14 22 0.138198
14 23 0.129282
14 24 0.106992
15 1 0.611456
15 2 0.57324
15 3 0.554132
15 4 0.535024
15 5 0.535024
15 6 0.554132
15 7 0.611456
15 8 0.726104
15 9 0.831198
15 10 0.90763
15 11 0.945846
15 12 0.9554
15 13 0.945846
15 14 0.9554
15 15 0.9554
15 16 0.926738
15 17 0.917184
15 18 0.917184
15 19 0.888522
15 20 0.878968
15 21 0.878968
15 22 0.888522
15 23 0.831198
15 24 0.687888
16 1 0.169856
16 2 0.15924
16 3 0.153932
16 4 0.148624
16 5 0.148624
16 6 0.153932
16 7 0.169856
16 8 0.201704
16 9 0.230898
16 10 0.25213
16 11 0.262746
16 12 0.2654
16 13 0.262746
16 14 0.2654
16 15 0.2654
16 16 0.257438
16 17 0.254784
16 18 0.254784
16 19 0.246822
16 20 0.244168
16 21 0.244168
16 22 0.246822
16 23 0.230898
16 24 0.191088
17 1 0.074752
17 2 0.07008
17 3 0.067744
17 4 0.065408
17 5 0.065408
17 6 0.067744
17 7 0.074752
17 8 0.088768
17 9 0.101616
17 10 0.11096
17 11 0.115632
17 12 0.1168
17 13 0.115632
17 14 0.1168
17 15 0.1168
17 16 0.113296
17 17 0.112128
17 18 0.112128
17 19 0.108624
17 20 0.107456
17 21 0.107456
17 22 0.108624
17 23 0.101616
17 24 0.084096
18 1 0.407616
18 2 0.38214
18 3 0.369402
18 4 0.356664
18 5 0.356664
18 6 0.369402
18 7 0.407616
18 8 0.484044
18 9 0.554103
18 10 0.605055
18 11 0.630531
18 12 0.6369
18 13 0.630531
18 14 0.6369
18 15 0.6369
18 16 0.617793
18 17 0.611424
18 18 0.611424
18 19 0.592317
18 20 0.585948
18 21 0.585948
18 22 0.592317
18 23 0.554103
18 24 0.458568
19 1 0.305728
19 2 0.28662
19 3 0.277066
19 4 0.267512
19 5 0.267512
19 6 0.277066
19 7 0.305728
19 8 0.363052
19 9 0.415599
19 10 0.453815
19 11 0.472923
19 12 0.4777
19 13 0.472923
19 14 0.4777
19 15 0.4777
19 16 0.463369
19 17 0.458592
19 18 0.458592
19 19 0.444261
19 20 0.439484
19 21 0.439484
19 22 0.444261
19 23 0.415599
19 24 0.343944
20 1 0.122304
20 2 0.11466
20 3 0.110838
20 4 0.107016
20 5 0.107016
20 6 0.110838
20 7 0.122304
20 8 0.145236
20 9 0.166257
20 10 0.181545
20 11 0.189189
20 12 0.1911
20 13 0.189189
20 14 0.1911
20 15 0.1911
20 16 0.185367
20 17 0.183456
20 18 0.183456
20 19 0.177723
20 20 0.175812
20 21 0.175812
20 22 0.177723
20 23 0.166257
20 24 0.137592
21 1 0.095104
21 2 0.08916
21 3 0.086188
21 4 0.083216
21 5 0.083216
21 6 0.086188
21 7 0.095104
21 8 0.112936
21 9 0.129282
21 10 0.14117
21 11 0.147114
21 12 0.1486
21 13 0.147114
21 14 0.1486
21 15 0.1486
21 16 0.144142
21 17 0.142656
21 18 0.142656
21 19 0.138198
21 20 0.136712
21 21 0.136712
21 22 0.138198
21 23 0.129282
21 24 0.106992
22 1 0.067968
22 2 0.06372
22 3 0.061596
22 4 0.059472
22 5 0.059472
22 6 0.061596
22 7 0.067968
22 8 0.080712
22 9 0.092394
22 10 0.10089
22 11 0.105138
22 12 0.1062
22 13 0.105138
22 14 0.1062
22 15 0.1062
22 16 0.103014
22 17 0.101952
22 18 0.101952
22 19 0.098766
22 20 0.097704
22 21 0.097704
22 22 0.098766
22 23 0.092394
22 24 0.076464
23 1 0.047552
23 2 0.04458
23 3 0.043094
23 4 0.041608
23 5 0.041608
23 6 0.043094
23 7 0.047552
23 8 0.056468
23 9 0.064641
23 10 0.070585
23 11 0.073557
23 12 0.0743
23 13 0.073557
23 14 0.0743
23 15 0.0743
23 16 0.072071
23 17 0.071328
23 18 0.071328
23 19 0.069099
23 20 0.068356
23 21 0.068356
23 22 0.069099
23 23 0.064641
23 24 0.053496
24 1 0
24 2 0
24 3 0
24 4 0
24 5 0
24 6 0
24 7 0
24 8 0
24 9 0
24 10 0
24 11 0
24 12 0
24 13 0
24 14 0
24 15 0
24 16 0
24 17 0
24 18 0
24 19 0
24 20 0
24 21 0
24 22 0
24 23 0
24 24 0
25 1 0
25 2 0
25 3 0
25 4 0
25 5 0
25 6 0
25 7 0
25 8 0
25 9 0
25 10 0
25 11 0
25 12 0
25 13 0
25 14 0
25 15 0
25 16 0
25 17 0
25 18 0
25 19 0
25 20 0
25 21 0
25 22 0
25 23 0
25 24 0
26 1 0
26 2 0
26 3 0
26 4 0
26 5 0
26 6 0
26 7 0
26 8 0
26 9 0
26 10 0
26 11 0
26 12 0
26 13 0
26 14 0
26 15 0
26 16 0
26 17 0
26 18 0
26 19 0
26 20 0
26 21 0
26 22 0
26 23 0
26 24 0
27 1 0.421248
27 2 0.39492
27 3 0.381756
27 4 0.368592
27 5 0.368592
27 6 0.381756
27 7 0.421248
27 8 0.500232
27 9 0.572634
27 10 0.62529
27 11 0.651618
27 12 0.6582
27 13 0.651618
27 14 0.6582
27 15 0.6582
27 16 0.638454
27 17 0.631872
27 18 0.631872
27 19 0.612126
27 20 0.605544
27 21 0.605544
27 22 0.612126
27 23 0.572634
27 24 0.473904
28 1 0.11552
28 2 0.1083
28 3 0.10469
28 4 0.10108
28 5 0.10108
28 6 0.10469
28 7 0.11552
28 8 0.13718
28 9 0.157035
28 10 0.171475
28 11 0.178695
28 12 0.1805
28 13 0.178695
28 14 0.1805
28 15 0.1805
28 16 0.175085
28 17 0.17328
28 18 0.17328
28 19 0.167865
28 20 0.16606
28 21 0.16606
28 22 0.167865
28 23 0.157035
28 24 0.12996
29 1 0.163072
29 2 0.15288
29 3 0.147784
29 4 0.142688
29 5 0.142688
29 6 0.147784
29 7 0.163072
29 8 0.193648
29 9 0.221676
29 10 0.24206
29 11 0.252252
29 12 0.2548
29 13 0.252252
29 14 0.2548
29 15 0.2548
29 16 0.247156
29 17 0.244608
29 18 0.244608
29 19 0.236964
29 20 0.234416
29 21 0.234416
29 22 0.236964
29 23 0.221676
29 24 0.183456
30 1 0
30 2 0
30 3 0
30 4 0
30 5 0
30 6 0
30 7 0
30 8 0
30 9 0
30 10 0
30 11 0
30 12 0
30 13 0
30 14 0
30 15 0
30 16 0
30 17 0
30 18 0
30 19 0
30 20 0
30 21 0
30 22 0
30 23 0
30 24 0
31 1 0.29216
31 2 0.2739
31 3 0.26477
31 4 0.25564
31 5 0.25564
31 6 0.26477
31 7 0.29216
31 8 0.34694
31 9 0.397155
31 10 0.433675
31 11 0.451935
31 12 0.4565
31 13 0.451935
31 14 0.4565
31 15 0.4565
31 16 0.442805
31 17 0.43824
31 18 0.43824
31 19 0.424545
31 20 0.41998
31 21 0.41998
31 22 0.424545
31 23 0.397155
31 24 0.32868
32 1 0.400832
32 2 0.37578
32 3 0.363254
32 4 0.350728
32 5 0.350728
32 6 0.363254
32 7 0.400832
32 8 0.475988
32 9 0.544881
32 10 0.594985
32 11 0.620037
32 12 0.6263
32 13 0.620037
32 14 0.6263
32 15 0.6263
32 16 0.607511
32 17 0.601248
32 18 0.601248
32 19 0.582459
32 20 0.576196
32 21 0.576196
32 22 0.582459
32 23 0.544881
32 24 0.450936
33 1 0.156288
33 2 0.14652
33 3 0.141636
33 4 0.136752
33 5 0.136752
33 6 0.141636
33 7 0.156288
33 8 0.185592
33 9 0.212454
33 10 0.23199
33 11 0.241758
33 12 0.2442
33 13 0.241758
33 14 0.2442
33 15 0.2442
33 16 0.236874
33 17 0.234432
33 18 0.234432
33 19 0.227106
33 20 0.224664
33 21 0.224664
33 22 0.227106
33 23 0.212454
33 24 0.175824
34 1 0.400832
34 2 0.37578
34 3 0.363254
34 4 0.350728
34 5 0.350728
34 6 0.363254
34 7 0.400832
34 8 0.475988
34 9 0.544881
34 10 0.594985
34 11 0.620037
34 12 0.6263
34 13 0.620037
34 14 0.6263
34 15 0.6263
34 16 0.607511
34 17 0.601248
34 18 0.601248
34 19 0.582459
34 20 0.576196
34 21 0.576196
34 22 0.582459
34 23 0.544881
34 24 0.450936
35 1 0.224192
35 2 0.21018
35 3 0.203174
35 4 0.196168
35 5 0.196168
35 6 0.203174
35 7 0.224192
35 8 0.266228
35 9 0.304761
35 10 0.332785
35 11 0.346797
35 12 0.3503
35 13 0.346797
35 14 0.3503
35 15 0.3503
35 16 0.339791
35 17 0.336288
35 18 0.336288
35 19 0.325779
35 20 0.322276
35 21 0.322276
35 22 0.325779
35 23 0.304761
35 24 0.252216
36 1 0.210624
36 2 0.19746
36 3 0.190878
36 4 0.184296
36 5 0.184296
36 6 0.190878
36 7 0.210624
36 8 0.250116
36 9 0.286317
36 10 0.312645
36 11 0.325809
36 12 0.3291
36 13 0.325809
36 14 0.3291
36 15 0.3291
36 16 0.319227
36 17 0.315936
36 18 0.315936
36 19 0.306063
36 20 0.302772
36 21 0.302772
36 22 0.306063
36 23 0.286317
36 24 0.236952
37 1 0
37 2 0
37 3 0
37 4 0
37 5 0
37 6 0
37 7 0
37 8 0
37 9 0
37 10 0
37 11 0
37 12 0
37 13 0
37 14 0
37 15 0
37 16 0
37 17 0
37 18 0
37 19 0
37 20 0
37 21 0
37 22 0
37 23 0
37 24 0
38 1 0
38 2 0
38 3 0
38 4 0
38 5 0
38 6 0
38 7 0
38 8 0
38 9 0
38 10 0
38 11 0
38 12 0
38 13 0
38 14 0
38 15 0
38 16 0
38 17 0
38 18 0
38 19 0
38 20 0
38 21 0
38 22 0
38 23 0
38 24 0
39 1 0.1728
39 2 0.162
39 3 0.1566
39 4 0.1512
39 5 0.1512
39 6 0.1566
39 7 0.1728
39 8 0.2052
39 9 0.2349
39 10 0.2565
39 11 0.2673
39 12 0.27
39 13 0.2673
39 14 0.27
39 15 0.27
39 16 0.2619
39 17 0.2592
39 18 0.2592
39 19 0.2511
39 20 0.2484
39 21 0.2484
39 22 0.2511
39 23 0.2349
39 24 0.1944
40 1 0.128
40 2 0.12
40 3 0.116
40 4 0.112
40 5 0.112
40 6 0.116
40 7 0.128
40 8 0.152
40 9 0.174
40 10 0.19
40 11 0.198
40 12 0.2
